kmeans,0,5,15.2164483070374,2.05575944913643,47.9596263369619,3312450,,0.369089656987088,1530393660.1463,3312450,,2018-06-30,exp2_kmeans
kmeans,0,8,14.613874912262,2.43019799600201,41.8779221439734,3312450,,0.283023732522725,1530393680.51903,3312450,,2018-06-30,exp2_kmeans
kmeans,0,11,15.0206134319305,2.5266387530609,48.2508401149976,3312450,,0.134452691584243,1530393701.00641,3312450,,2018-06-30,exp2_kmeans
kmeans,0,14,15.5672142505646,2.79829098199922,71.1032384293193,3312450,,0.274135553912468,1530393722.04535,3312450,,2018-06-30,exp2_kmeans
kmeans,0,17,15.4807977676392,2.52202231483301,60.3930694068529,3312450,,0.079830619662672,1530393743.15807,3312450,,2018-06-30,exp2_kmeans
kmeans,0,20,16.215517282486,2.35074656221481,37.0029540201573,3312450,,0.139425296005213,1530393764.90175,3312450,,2018-06-30,exp2_kmeans
kmeans,0,23,17.1475450992584,2.29707447587025,40.1350821099521,3312450,,0.102498575928135,1530393788.0528,3312450,,2018-06-30,exp2_kmeans
kmeans,0,26,16.8407933712006,2.44546722381482,41.2954110138494,3312450,,-0.09871843187336,1530393810.76967,3312450,,2018-06-30,exp2_kmeans
kmeans,0,29,16.6380083560944,2.67625301666615,131.488159095265,3312450,,0.029358051030125,1530393833.46285,3312450,,2018-06-30,exp2_kmeans
kmeans,0,32,17.827850818634,2.39842302960291,8812.98390732166,3312450,,0.051724223885727,1530393857.14489,3312450,,2018-06-30,exp2_kmeans
kmeans,0,35,16.9316539764404,2.56684972291273,122.907460019072,3312450,,0.032248127020529,1530393880.02984,3312450,,2018-06-30,exp2_kmeans
kmeans,0,38,16.9369747638702,2.7472308378742,65.0841274607859,3312450,,-0.007088047870714,1530393902.93681,3312450,,2018-06-30,exp2_kmeans
kmeans,0,41,17.0134279727936,2.73897061532148,98.2858664533366,3312450,,0.022885803770394,1530393926.02412,3312450,,2018-06-30,exp2_kmeans
kmeans,0,44,18.6841146945953,2.40427582162734,7515.74086451508,3312450,,0.114111666640914,1530393950.90091,3312450,,2018-06-30,exp2_kmeans
kmeans,0,47,19.1465270519257,2.3648021558172,7271.92358565946,3312450,,0.064139884836625,1530393976.45512,3312450,,2018-06-30,exp2_kmeans
kmeans,0,50,19.1679379940033,2.33946534634646,7050.39147165318,3312450,,0.078192518887349,1530394001.99864,3312450,,2018-06-30,exp2_kmeans
kmeans,0,53,17.8154547214508,2.66588975173555,80.7838237566496,3312450,,-0.035951420513198,1530394026.30314,3312450,,2018-06-30,exp2_kmeans
kmeans,0,56,17.8931233882904,2.66906216269617,148.900557409081,3312450,,-0.018252011597712,1530394050.68262,3312450,,2018-06-30,exp2_kmeans
kmeans,0,59,18.706205368042,2.54842580700485,66.6386506933913,3312450,,-0.030347173703528,1530394075.99191,3312450,,2018-06-30,exp2_kmeans
kmeans,0,62,18.2596797943115,2.6329647188052,141.596917986596,3312450,,-0.028459838585417,1530394101.40198,3312450,,2018-06-30,exp2_kmeans
kmeans,0,65,18.8100647926331,2.66433446651986,206.954697559781,3312450,,0.023886775807865,1530394127.25907,3312450,,2018-06-30,exp2_kmeans
kmeans,0,68,20.5525476932526,2.36854167512761,6045.66417856779,3312450,,0.020368567179032,1530394154.77331,3312450,,2018-06-30,exp2_kmeans
kmeans,0,71,18.5500311851501,2.69823683183573,125.70039933674,3312450,,-0.008264395886846,1530394180.62875,3312450,,2018-06-30,exp2_kmeans
kmeans,0,74,19.1366200447083,2.57034677905121,145.229210611165,3312450,,0.004167919015913,1530394206.82346,3312450,,2018-06-30,exp2_kmeans
kmeans,0,77,19.474169254303,2.54774072882872,162.606646470837,3312450,,0.002888729556871,1530394233.5177,3312450,,2018-06-30,exp2_kmeans
kmeans,0,80,21.3412082195282,2.37388848025697,5573.82736962185,3312450,,0.065405198799943,1530394262.28743,3312450,,2018-06-30,exp2_kmeans
kmeans,0,83,21.8115355968475,2.38538100802944,5472.17015936696,3312450,,0.065549365738927,1530394291.43858,3312450,,2018-06-30,exp2_kmeans
kmeans,0,86,21.7508528232574,2.38038567497603,5375.87811586307,3312450,,0.029263622332057,1530394320.60783,3312450,,2018-06-30,exp2_kmeans
kmeans,0,89,19.8299143314362,2.50483983613214,34.6904511104449,3312450,,0.008541875545677,1530394347.92558,3312450,,2018-06-30,exp2_kmeans
kmeans,0,92,21.2304666042328,2.36508640403912,5197.62569899305,3312450,,0.042457987625883,1530394377.13849,3312450,,2018-06-30,exp2_kmeans
kmeans,0,95,20.2557394504547,2.58423526647361,41.3731867179102,3312450,,-0.016270912246111,1530394405.38266,3312450,,2018-06-30,exp2_kmeans
kmeans,0,98,20.5351114273071,2.68524005254271,276.665996573101,3312450,,-0.030928508299325,1530394433.66423,3312450,,2018-06-30,exp2_kmeans
kmeans,0,101,20.2307298183441,2.62660917952098,76.4493935894352,3312450,,-0.019249656779382,1530394461.78606,3312450,,2018-06-30,exp2_kmeans
kmeans,0,104,20.3326344490051,2.71881764091588,124.742376287493,3312450,,-0.027809402696402,1530394490.29121,3312450,,2018-06-30,exp2_kmeans
kmeans,0,107,20.2189328670502,2.69831195886992,73.9193259426002,3312450,,-0.018777071265738,1530394518.47909,3312450,,2018-06-30,exp2_kmeans
kmeans,0,110,20.5986604690552,2.97973106862356,393.07317198788,3312450,,-0.016347469760872,1530394547.19994,3312450,,2018-06-30,exp2_kmeans
kmeans,0,113,20.6662921905518,2.62749865257443,113.401713228325,3312450,,0.024885589152306,1530394576.39817,3312450,,2018-06-30,exp2_kmeans
kmeans,0,116,20.8418543338776,2.61827527194585,38.0428925802692,3312450,,-0.01907934145491,1530394605.83348,3312450,,2018-06-30,exp2_kmeans
kmeans,0,119,23.4675476551056,2.40247784612376,4570.09771152462,3312450,,0.042550524540484,1530394637.72769,3312450,,2018-06-30,exp2_kmeans
kmeans,0,122,21.6801512241364,2.64076695315429,132.282990775447,3312450,,0.017657463474911,1530394667.78891,3312450,,2018-06-30,exp2_kmeans
kmeans,0,125,23.6667296886444,2.40375207487259,4459.06716652541,3312450,,0.040413879098901,1530394700.40481,3312450,,2018-06-30,exp2_kmeans
kmeans,0,128,24.2195770740509,2.36954627494576,4406.50171837226,3312450,,0.027932749225597,1530394733.30853,3312450,,2018-06-30,exp2_kmeans
kmeans,0,131,21.6778593063354,2.82646726105503,209.278999833705,3312450,,0.006222946881411,1530394763.70229,3312450,,2018-06-30,exp2_kmeans
kmeans,0,134,21.6880300045013,2.79592006107103,133.10233543107,3312450,,-0.040007156321892,1530394794.21817,3312450,,2018-06-30,exp2_kmeans
kmeans,0,5,18.4147071838379,2.4466001476932,0.55262016647312,3312450,normalize,0.090098164273487,1530395530.08432,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,8,14.6827418804169,2.34394198052873,0.524494576102363,3312450,normalize,0.084700293656555,1530395550.63659,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,11,14.9751451015472,2.2191135161281,0.504559754812889,3312450,normalize,0.095555535176142,1530395571.263,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,14,18.3093230724335,2.15761257986847,0.477126286458553,3312450,normalize,0.087776863764713,1530395595.20006,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,17,21.0472297668457,2.07202224316133,0.469675235132556,3312450,normalize,0.095398498322262,1530395621.98031,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,20,16.0904042720795,2.14310799351412,0.469118011677919,3312450,normalize,0.087229598340152,1530395643.86071,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,23,33.3783664703369,2.114449900222,0.460813363534385,3312450,normalize,0.092239216906952,1530395683.19002,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,26,17.0120115280151,2.18558631025088,0.460230932585971,3312450,normalize,0.094742562798207,1530395706.22262,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,29,24.4913144111633,2.08651583559497,0.450337200115233,3312450,normalize,0.08106464687426,1530395736.84279,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,32,27.46044921875,2.21214010744066,0.44729651459297,3312450,normalize,0.081030978953418,1530395770.43095,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,35,45.3053753376007,2.1134031429027,0.448181418044964,3312450,normalize,0.096371936079013,1530395821.98674,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,38,32.6017615795135,2.14711682008339,0.444085613837505,3312450,normalize,0.094829277920505,1530395860.90976,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,41,31.0960564613342,2.12802333105582,0.442829443773902,3312450,normalize,0.093354938912506,1530395898.7226,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,44,18.3898568153381,2.25659960165751,0.454271678659522,3312450,normalize,0.084697326334011,1530395923.8156,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,47,51.9289269447327,2.21389377840843,0.438156685317471,3312450,normalize,0.083251182270043,1530395982.67888,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,50,55.4221189022064,2.19154093870399,0.43502457337273,3312450,normalize,0.077812599717511,1530396044.80172,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,53,49.1628782749176,2.17884830726481,0.432919532471191,3312450,normalize,0.080449569267208,1530396100.62239,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,56,55.381814956665,2.16030663693385,0.426886626596016,3312450,normalize,0.082652207575778,1530396162.72845,3312450,,2018-07-01,exp2_norm_kmeans
kmeans,0,59,60.5912153720856,2.15535442575694,0.427363099175065,3312450,normalize,0.079651356197963,1530396230.12732,3312450,,2018-07-01,exp2_norm_kmeans
