n_clusters,year,k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster_sizes
11,1994,0,1.5730266215766906,1.3773003475173562,1.2731336797749258,1.2793402788832906,1.3645833328288663,2.6513454889419426,8.536718752201757,9.760416681349005,5.13700811096782,3.3733533267109137,3.058839695018293,2.5527633097490585,3.0344762669539898,2.710503470731456,2.9034143532216725,2.683564816853807,4.141420721199316,9.237847227373603,9.49007523789706,7.2124710746176355,6.9252893535023645,5.355179407779358,3.876634847761902,2.529398151070819,1448
11,1994,1,1.414761510854261,1.1875947522666475,1.0236226682692229,1.0412784264481323,1.0678683705228451,1.3588556124857871,1.7791689794037455,1.8355379947181405,2.9377981137934057,4.274900586864845,6.067480125178155,6.77675864407259,4.710940098159257,3.749399150067267,2.7854501754431213,2.725258830067664,2.608624514995047,2.381498428647017,2.5813181728708625,2.826562209279351,3.0642540194834487,2.759622850252685,2.5252403432131794,1.8820417189915541,2447
11,1994,2,1.3035424718248037,1.1371582886135918,1.0851460984600272,1.0849093267926337,1.1761383009573967,1.803218459142577,2.9762817070556222,3.1873748915646116,2.3468823763737587,2.24415483100582,2.033842974804891,1.8261624015757827,1.985833706594865,1.913512444140047,2.0117654092195334,2.040811449054529,2.448642108361239,3.2460301449282456,3.752711302361415,3.7771608266406846,3.7198806433918326,3.2576767960489543,2.4613598368436778,1.7229063993392737,10047
11,1994,3,3.262759017804498,3.0452890401292207,2.8702702721519326,3.0881381407547916,4.405837086840415,8.449849870307622,10.951858137132929,11.460285302773174,10.760585590646043,9.427777787337671,8.166303244152301,7.994268018210046,9.10372373307398,9.814658419532538,8.474455722424484,7.180030034544567,6.941066076604271,7.504861123062803,9.380086362581443,9.302871648710244,8.753847618127242,7.005930949091997,4.788851363844497,3.380367872482809,604
11,1994,4,4.4897318949645975,3.3568822570699073,2.7706053065235983,2.579408513088629,2.8078081804142827,3.9644416809110883,5.85348258646089,8.106813147145134,5.847180751733576,5.322798885757681,6.363875069113366,6.332990978095014,6.9140160262220185,8.296351574292334,9.133291869463934,11.86860143497377,13.481163618657813,11.833665006810007,11.364165285163573,12.497678270795157,16.20451906467586,13.863626309015128,10.401506353762766,9.05273631317546,690
11,1994,5,2.7358203442669056,2.1084261328706546,1.8821362294961912,1.763400148809837,1.7025612475849685,1.9961952498962543,2.565701562459094,3.9892353439418726,7.8038697102962375,12.502941721088556,15.11633259645001,14.692802533469875,12.494311432368685,8.437305123478172,6.5614421017967155,5.360978105925468,5.022206757431282,5.3668151498401,6.509716040016459,7.2874350433127795,6.854751298806284,5.312926871280322,3.8792501884438595,2.5303671487316732,980
11,1994,6,2.3680806584093292,1.8269835387271482,1.5652304531615453,1.5532798360886027,1.7019423881446014,2.654506173066391,5.4828724259024675,6.009596701805236,3.4770329200188206,3.5195009329373304,4.162530863091567,4.552894870923799,4.492437859748986,4.462555552813914,4.464502055148285,4.400292179432434,5.971300409152622,9.528123449458135,13.304547315560928,13.106617278476289,12.009325095205392,9.904300411508828,7.160279836454451,3.9270546227851257,1423
11,1994,7,1.676145459511565,1.429559507092968,1.3342521065862383,1.322746009965896,1.7217671333471662,3.5883565156236057,4.947883387184996,4.129915846630707,3.22426584268076,3.089843955805129,3.5133861776550295,3.257698308831004,3.570818303930221,5.1097930587179485,7.240490293059899,6.164910693726335,5.563249179029815,4.350802846439083,6.157478954191018,7.480680048534172,5.9562038399276584,3.85095311272758,2.9988236283663032,2.0227116607385476,2270
11,1994,8,2.159899972257769,1.7704963333934203,1.608540536445585,1.519853293381485,1.6236067462275658,2.087148711016292,3.146106030130839,5.088229964272102,5.474144990104961,5.701117826768028,5.727283332554091,6.461621972092242,6.835262451678092,5.391271311782638,3.974195006294885,3.3422454010629226,3.3315685411603444,3.975142895414847,5.040554441320696,7.434162138646556,7.376233683803236,5.90263170380447,3.7973730589092867,2.585531148533066,2875
11,1994,9,5.456784039190117,3.4951643156053884,2.7732159644715098,2.653239435399991,2.7630281676359023,3.1635680734411675,4.941807511459359,9.503215964953526,11.875938959807995,13.674877938007317,11.888427236760158,9.824509394380827,9.527394370237985,8.472699531883068,7.177887322678468,6.548075125163568,6.371220660851521,6.351596245979413,7.684483577524415,11.809061025067322,11.735187802530225,11.850422540770518,10.66877936056417,7.789865562736959,358
11,1994,10,1.8875468693793034,1.643522683953933,1.563381140626669,1.5718597677223085,1.7188929512563966,2.938456132533787,5.568944509077597,5.034097296624734,3.696297333894603,4.383385739713621,4.194843539654988,3.7355662320475576,3.995608358338046,3.8144825619069573,4.707906822477728,8.592018182383844,9.712968685849313,9.05222159030422,7.723570487487128,6.242219720107721,5.909420698656611,5.676949754353493,4.152816832785641,2.6343410193443835,1937
11,2014,0,1.6941647714602297,1.5840658709963613,1.5530216852331653,1.661363634802106,2.1252261643791353,3.1129817016748427,3.7763753987022493,3.8957193796172347,3.8769633352659296,3.9321594796230155,3.97568342353141,4.152793755811188,4.203031062692174,3.503233642072569,3.22248324677403,3.6059596478504643,4.257634943650647,6.14051604131902,8.398806957039906,6.551914674941698,4.876233384732422,3.5844494612433726,2.479154273200739,1.9235714792255045,16462
11,2014,1,0.3446912907395452,0.321080807312586,0.31550868780199764,0.33500386730835086,0.39645315201614256,0.6774474665957667,1.4797873692889205,2.365268909614051,1.8972991880035004,0.9915308982460802,0.8446171510290693,0.7725294996336564,0.7629172679052628,0.8664223927395399,1.172991181692856,2.033570675739303,1.114665154839428,0.8196831526016228,1.0148993801369413,1.000345928526827,0.7670839857122237,0.5775416745251623,0.4287761536262441,0.34355198380692226,16017
11,2014,2,8.477216586388497,8.381034448465734,8.046360123280486,7.740006356632114,7.635823728172952,7.538279327979695,7.608077888868248,7.753551595731015,8.579540213948231,9.107777764999316,8.773518509486046,8.532293223229118,8.346435615139116,7.342560656807626,6.50217693380639,6.509296984591697,6.946218325217153,9.013873589889721,10.656561283243642,11.053609059987544,10.712707512631379,9.536813522396445,7.534474037660848,6.3388409808998825,945
11,2014,3,1.154745246271979,1.0936850526560036,1.0732404322399338,1.1510456212249727,1.4534382267561794,2.2028851368578937,2.5544267512031853,2.285654390867616,2.199307907108677,2.0775365907314787,2.0468494692510744,2.0135447485392266,1.9939575122830084,1.982812189574324,1.9830799737058402,2.0725381346345686,2.2917278690115688,2.73715288892855,3.1558087568086926,3.325117612758705,2.8905439783995543,2.2147735034052687,1.6181701975648761,1.2952764061239075,50786
11,2014,4,2.7018914615372682,2.4495592483258513,2.426752614894526,2.459930485994286,3.186421340016249,4.89380875104726,6.091101116621914,5.734167751680499,5.373448826158197,4.143129681780058,3.2767673722312,3.149010464519759,3.1865746492090623,3.4259953812554804,3.441226206683013,3.894693263785917,4.679061631105332,6.9693319513121486,10.69782930896245,12.193048838514477,10.599338574317835,8.263165081780107,5.691910476023444,3.942647799264699,4495
11,2014,5,0.37320680369226555,0.3507187032689303,0.3409558895511566,0.3489284316391456,0.4330219941272222,0.6959758883323498,0.8531508666554753,0.8649931283411852,1.3809071215458393,2.141621358512058,1.7128699609928506,1.2055712633857396,1.0645676845359267,0.9832083393887068,0.9761727538561658,1.2651110627324267,2.638322108455169,3.2309942046239306,2.184310580173368,1.3836395241198292,0.9415137822141849,0.6920978904575988,0.5022041013486197,0.41006099896031856,20774
11,2014,6,2.2982045523285297,2.081835206498473,2.0504658435114576,2.068471229513522,2.317557598127744,2.841854187926771,3.1573430912236087,3.2968472595561953,3.89876208319824,4.684924214386993,4.820222137510489,5.149502822729425,6.297095464908628,8.712259976159228,9.15219796227481,7.5269152109414454,6.1838775830199815,5.935901622212746,5.416010150313181,5.429197452018023,5.065334805731257,4.055299366942562,2.9533326113204947,2.3311485648290557,4316
11,2014,7,0.2650401975777248,0.24990029315525628,0.252998078231334,0.28448184978262436,0.36740208544167136,0.5474040802942876,0.6030181616251756,0.44393991038672737,0.4710949428623221,0.4143287971831624,0.4248485025253999,0.477498379991013,0.48683667694668137,0.4855340844183552,0.4563958556658794,0.4087035452836932,0.4325077054483998,0.680285853091689,1.0752557407973269,0.9409549583131356,0.70784903870466,0.5309752859295475,0.37660340680701143,0.30055744976810933,39121
11,2014,8,7.202741397240379,6.4808103839072215,6.038149836564308,5.780886838416247,6.220107031352413,8.207454120388553,11.895565736245516,14.397004427592078,15.437721697053956,15.949064486434937,16.17894020075187,16.014269322921614,15.72752292604765,16.09965594353203,16.843781832982497,17.436238507468197,18.051605501528307,20.39597001131643,22.162428630521624,21.488264507688125,20.66523316776271,16.758065741460783,11.27660201828212,8.296483163415688,641
11,2014,9,2.5626577227699516,2.3422779896330908,2.2895371174488313,2.46281864697375,2.9070485638224337,4.015161763554528,5.705217645039927,6.923927194708799,8.475942703322266,9.240947009529041,9.414646044386235,8.483316157786764,7.050883148941884,6.30938151674355,6.137727744419969,6.191922606356715,7.024369799360824,8.303113335251991,8.983525177993554,8.193169416185926,7.02534587158103,5.683791019902679,3.9819398291532098,3.0374458376062594,4049
11,2014,10,3.7222809509408643,3.331866246634836,3.2086452078767924,3.3484827572472695,4.260628069888858,7.388030641411802,9.629214893328442,9.097639837174794,8.729820167102382,8.731683168601247,8.719923357815667,8.55100897720392,8.948448630586379,9.070314164736974,9.06347586120405,9.754957618974794,11.605202586177809,14.221040372491958,15.494289129805837,14.940629865875703,12.944901901594788,9.923478918071577,6.659924897899624,4.764033434120649,1839
14,1994,0,1.5512065994026167,1.3468750000562677,1.2378255207279134,1.3066623273916778,1.3469401046216571,2.7531901085571415,9.75993924271865,10.837521720771397,5.597330739770161,3.54688881226519,3.2016059009846596,2.5528211812262396,3.0444661422985093,2.579861112740928,2.8023654531263866,2.7095486143775322,3.9099826433634406,8.357682295811374,9.512500009358817,7.702669281358896,6.89889323435879,5.033441848032656,3.6496093864245474,2.4967013933395106,807
14,1994,1,1.3986731229478684,1.1794466617140231,1.0217302604097576,1.0415622642788485,1.0612566467344846,1.357213365111004,1.7728122644470796,1.844528286410221,2.9344105916235685,4.277952647542192,6.070539103523198,6.786961371259889,4.7254081225247555,3.720501139689299,2.7553673116522104,2.6703113159108214,2.557336750174052,2.3045178438807676,2.500607440601355,2.807972663302108,3.0273538327446263,2.665247721578457,2.411816630954093,1.8299807625512667,2266
14,1994,2,1.2635616202396742,1.1017451044318096,1.0570634695838925,1.0567843221685063,1.1483045644502539,1.7188407675558215,2.8678568993263895,3.130660878247226,2.309758186884852,2.213348676137813,1.9978030625062777,1.7939997670621795,1.959600116309021,1.8580738805668402,1.9533249423935581,1.951670606038446,2.3011542681565906,2.9335491160033116,3.4684614330146246,3.559394266857012,3.298117036987229,2.730595802149163,2.100983014034059,1.599218217553532,8649
14,1994,3,3.142232888045988,2.9411415560128473,2.9398858497489115,3.2178995496095877,4.646643838225163,8.570000025439484,10.925570806098847,11.405205498329586,10.703401828392261,9.169840189770335,7.736270246615627,7.415401828388025,8.276219192930418,8.949292252370956,7.671712348958872,6.411438363212154,5.798652977540609,6.1734018382518485,8.266826510192933,8.586803680741696,8.371050248150476,6.531872170394685,4.557168966712066,3.250867589119158,536
14,1994,4,4.386274507350607,3.2294786120092565,2.707041000769724,2.524398399440574,2.7055258471004136,3.6881016068817933,5.849331555795094,8.340797681514163,5.542981274079018,4.765977964280289,5.711430481361115,5.635165489156941,5.70218805422419,6.967290551941209,7.454188950298394,9.805258466659604,10.616042771190738,8.926715694454204,9.895142607143526,11.452473264386791,15.931439390767906,13.771256686797537,10.754300359297877,9.901158640381949,488
14,1994,5,2.5895095661936027,2.017195767937187,1.8098494117131165,1.6767297532420047,1.633384209890396,1.8852055363272155,2.440984944015815,3.8571326875612657,7.627289376314466,12.498524621084304,14.945217749127401,14.358571436710125,11.965598289721015,7.760520960598896,5.912433869045075,4.711223041450721,4.279527882335417,4.520685801418986,5.815506720422677,6.771764350219601,6.56476394030219,5.149847371817561,3.7524521814262766,2.4367761903380716,950
14,1994,6,2.374302896361471,1.8193176233680124,1.5394268542629646,1.5259388807784278,1.6542893982687619,2.595090818378815,5.784431759032132,6.384345843948179,3.5278534572969305,3.5133161478418504,4.232032958527318,4.577301731706296,4.4787088849300645,4.455786693176443,4.280817377004289,4.339580263989574,5.770158318739618,9.030136224210715,13.999705435037908,14.311677707824629,12.709174021934027,10.038365242049498,7.076012520510455,4.034077521739757,997
14,1994,7,1.6405946571030328,1.3897847837211053,1.320965935603035,1.3086597336998036,1.7033710764107002,3.5068339434878286,4.953014069598545,4.132915131950626,3.2343941254219044,3.149766327027147,3.603697468442685,3.3292946260755625,3.6664983651208245,5.302575476346015,7.467023659989566,6.299770496132834,5.584664417260535,4.225479392366742,6.092258252921244,7.461663593729222,5.6750509929526025,3.4445481385160943,2.6545797613179967,1.9445277438060196,1749
14,1994,8,2.158162859593248,1.7476303469487857,1.5973462227308541,1.4954042199217812,1.5934915068947282,2.0409724684046973,3.0554745162908623,5.1966110076384275,5.734592849300336,5.983809631055692,6.067843367890779,6.97160440287374,7.385061506872255,5.626449908337081,4.00833333141504,3.292943759122896,3.2284446377710934,3.775975393244199,4.970120090190973,7.521953716941557,7.103345048871933,5.316936145841369,3.34951962542987,2.4232859359306893,2138
14,1994,9,5.099185672413709,3.3489413649960134,2.650732900203083,2.4674538529127132,2.68363192099087,3.023968511868781,4.762079261376825,9.31748099834229,11.561319208233714,13.296112925115565,11.705591752532627,9.414823565456556,8.873099898644412,7.81558089296613,6.459609121292523,5.893376772808686,5.458876223708872,5.555076010834656,7.13634637601261,11.41617806675469,11.347041271683567,11.42725299213215,10.188517933739723,7.403671904634993,306
14,1994,10,1.843445611961204,1.5964348207682262,1.5354403619768273,1.5592592595876809,1.7312335961417644,2.992687373400631,6.111220474592031,5.234157187827248,3.7898148110689918,4.578787876120463,4.389340914097075,3.718518735496881,4.037350536101635,3.688269173136522,4.75247156478956,9.45185914197565,10.171646247266176,8.70577426893829,7.499613587245596,6.417621753823043,5.712095364173739,5.092177016301512,3.6822834624883067,2.4981262768950363,1317
14,1994,11,1.7947645568570065,1.4576517956132102,1.378170176161833,1.3187835603461573,1.406206112537332,2.054047911784519,3.092503093068406,4.262876899510573,3.215912840561076,3.550041297199077,3.3719452770272915,3.688324309913445,4.155906636417931,4.333116465534762,3.8827653768457346,3.4442792152528163,6.900567940840605,11.885563802173317,9.340458471444194,5.450123904761471,5.421282514291962,4.321086318628731,3.245817835330782,2.3392503052312876,1351
14,1994,12,4.602395652269373,3.3255878878359852,2.78649323606543,2.7357289760971986,3.027219277277138,4.988198119446175,6.931099357641902,8.298647848916607,8.145252790391833,9.00986185043541,10.023589068822247,10.999262199405441,12.132260433345083,11.994650207861817,12.53386242790088,13.40529100717248,16.311243384395414,18.16018517778804,16.331966496885748,15.320737796496692,13.875661381302963,11.157657256782455,8.0009112191167,5.559420925043288,528
14,1994,13,1.8341214877138101,1.6236975691445394,1.4370900275032346,1.428633982506826,1.572701920418583,2.6459504700688097,4.330310128008951,4.3039156613147975,3.179350736500495,3.019394269030384,2.9961469616883023,2.721603890620561,2.7154289386400126,2.9270861223749405,3.277401271882096,3.8227716402295284,4.0039296061646725,4.8734298287845155,5.98929328610581,6.533514613743222,7.946290716997459,8.25419455815011,6.0564842749692795,3.125786482496743,2997
14,2014,0,1.6479991095844295,1.53116175089266,1.4704598835816383,1.5562682894771858,1.9287845388179634,2.5055682175273724,2.913811296076188,3.728540283244503,3.6734785302683504,3.8745012098479017,4.516892676498722,4.947813337621007,4.885101322737713,3.6288474857458577,3.0207070263815763,3.270445788575994,3.756606676780145,5.721403898051926,9.221577653501459,7.28461262922898,5.5115055977610545,3.903724723456103,2.5620510737838535,1.9089404701637267,6808
14,2014,1,0.34549887113507116,0.3217367977797429,0.3158213162096702,0.3339791359649194,0.3934952798823519,0.676983121157109,1.4842596598877498,2.370333938111767,1.8895071887541401,0.9912528878589631,0.8448157454725991,0.7684107897460082,0.7619165811191261,0.8543008257966238,1.1192142633621076,1.9606598755903475,1.0802331425134293,0.787046933683417,0.990256580398305,0.995781515036267,0.7680787616388256,0.5793806363251096,0.4303903374155258,0.34412517694197897,12138
14,2014,2,8.448837369498971,8.33937905102457,8.008496701114753,7.690032650381812,7.590424809391836,7.4838859008351735,7.5618627285402225,7.747066535480187,8.645496715617426,9.17410456161167,8.860215676455377,8.655569403276818,8.474685080405889,7.470620907550927,6.613927502161864,6.6064438416704965,7.045606469086083,9.135147739780985,10.782826777240812,11.174412934058001,10.803758146679584,9.583790833757446,7.590089113079677,6.400669919205154,939
